HorseName,Rank,HorseNum,Age,Weight,HorseWeight,Top1Win,Top2Win,Distance,S1F,Cornor3,G3F,Cornor4,HorseWin,HorseRankInTop2,HorseRankInTop3,Cutted,Male,Female,Good,Rain,Fog
투엠오케이,11,5,6,53,451,170.4,26.1,1700,14.1,65.3,73.6,81.7,0,0,0,1,0,0,1,0,0
라피도볼트,12,4,4,53,531,347.9,36.8,1700,15.7,66.5,74.5,82.2,0,0,0,1,0,0,1,0,0
허쉬대보,1,5,5,58,509,5.1,2.1,1800,14.6,71,78.8,86.1,1,1,1,0,1,0,1,0,0
서울의별,2,6,6,52,438,54.9,5.4,1800,14.7,72.3,80.2,87.5,0,1,1,0,0,1,1,0,0
레이먼드,3,1,5,56,487,4,1.9,1800,14.4,71.7,79.5,86.8,0,0,1,0,1,0,1,0,0
블루키톤,4,12,4,53,487,2.7,1.2,1800,14.5,71.7,79.5,87.1,0,0,0,0,1,0,1,0,0
예상백승,5,10,7,52,485,248.8,23.5,1800,14.5,72,79.8,87.2,0,0,0,0,0,1,1,0,0
서울탱크,6,11,7,54.5,461,18.9,2.8,1800,14.9,72.3,80.1,87.5,0,0,0,1,0,0,1,0,0
정안킹덤,7,9,7,52,473,45.5,14.3,1800,14,71.4,79.2,86.7,0,0,0,1,0,0,1,0,0
제왕의별,8,8,6,52,455,303.7,9.6,1800,15.2,72.9,80.7,87.9,0,0,0,0,1,0,1,0,0
원더풀플라이,9,4,5,57.5,501,3.7,1.7,1800,14,71,78.8,86.1,0,0,0,0,1,0,1,0,0
명진플라이,10,13,4,52,482,51.5,7.6,1800,14.5,72,79.8,87.2,0,0,0,1,0,0,1,0,0
반야동행,11,3,7,57.5,506,322.7,10.1,1800,14.9,72.3,80.1,87.5,0,0,0,0,1,0,1,0,0
이겨주마,12,2,6,56.5,567,36.4,3.3,1800,14.6,72,79.8,87.2,0,0,0,1,0,0,1,0,0
제주의하늘,13,7,7,52,451,63.4,16.7,1800,14.2,71.4,79.3,86.7,0,0,0,0,0,1,1,0,0
천총,1,3,4,57,474,4.8,2.2,1200,14,25.4,37.8,44.1,1,1,1,0,1,0,1,0,0
일향달마,2,10,3,55,454,7.9,2.1,1200,13.7,24.8,37.2,43.5,0,1,1,0,0,1,1,0,0
케이엔특급,3,2,3,57,449,22.7,3.1,1200,13.8,25.1,37.5,43.9,0,0,1,1,0,0,1,0,0
다시두손,4,6,4,55,477,3.8,1.7,1200,13.8,25.2,37.8,44.2,0,0,0,0,0,1,1,0,0
그린필스타,5,11,3,55,480,2.4,1.1,1200,13.8,24.9,37.2,43.6,0,0,0,0,0,1,1,0,0
미스양호,6,7,3,55,464,8.9,1.7,1200,14.1,25.6,38.2,44.7,0,0,0,0,0,1,1,0,0
멋진가이,7,13,3,57,435,203,23.4,1200,14.2,26,38.8,45.1,0,0,0,1,0,0,1,0,0
헤리티지,8,9,4,57,497,116.8,47.4,1200,14.2,25.9,38.6,45.1,0,0,0,0,1,0,1,0,0
런던타이거,9,12,3,55,427,61.6,23.5,1200,14.1,25.4,37.9,44.5,0,0,0,0,0,1,1,0,0
부케팔로스,10,1,3,57,453,56.8,170.7,1200,14.2,25.9,38.2,44.7,0,0,0,0,1,0,1,0,0
원모어카드,11,5,3,53,500,242.8,23.4,1200,14.1,25.8,38.4,44.9,0,0,0,0,1,0,1,0,0
금아로버스트,12,14,4,55,462,54.6,5.7,1200,14.4,26.5,39.3,45.9,0,0,0,0,0,1,1,0,0
샤이니퀸,13,8,4,55,461,203,14.6,1200,14.3,26.2,38.8,45.1,0,0,0,0,0,1,1,0,0
더퀸저스티스,1,5,3,55,456,1.3,1,1300,14,31.8,44.4,50.7,1,1,1,0,0,1,1,0,0
어플리트마린,2,9,4,55,457,123.9,10.8,1300,13.8,31.4,43.7,50,0,1,1,0,0,1,1,0,0
델피니,3,12,3,55,476,17.3,4.2,1300,14.5,32.1,44.6,50.9,0,0,1,0,0,1,1,0,0
폴카,4,3,4,51,440,70.2,2.6,1300,13.9,31.5,44.1,50.5,0,0,0,0,0,1,1,0,0
리멤버웬,5,14,4,55,474,11.5,2.4,1300,13.6,31,43.5,49.8,0,0,0,0,0,1,1,0,0
녹리총,6,1,4,55,474,4.8,1.7,1300,13.9,31.9,44.6,50.9,0,0,0,0,0,1,1,0,0
보리보리,7,6,3,55,408,71.3,7.4,1300,13.7,31.4,43.7,50.1,0,0,0,0,0,1,1,0,0
원더풀캣,8,13,4,55,422,55.9,3,1300,14.1,32.2,45,51.4,0,0,0,0,0,1,1,0,0
은혜파도,9,10,4,55,441,22.7,3.1,1300,14,32,44.6,50.9,0,0,0,0,0,1,1,0,0
히어로스피드,10,8,3,55,444,182.7,6.6,1300,13.7,31.3,43.6,50,0,0,0,0,0,1,1,0,0
일여하여,11,7,6,55,474,73.1,25.4,1300,14.3,32.5,45.4,51.8,0,0,0,0,0,1,1,0,0
효마루,12,11,4,55,488,178.2,72,1300,14.8,32.9,45.9,52.2,0,0,0,0,0,1,1,0,0
선위너,13,4,5,55,436,356.3,17.6,1300,14.3,32.2,44.9,51.3,0,0,0,0,0,1,1,0,0
알파독,1,2,4,57,504,2.5,1.7,1400,13.8,37,49.6,56.1,1,1,1,1,0,0,1,0,0
드림패션,2,14,4,57,483,4.5,1.6,1400,14.3,38.1,51,57.4,0,1,1,0,1,0,1,0,0
퀸즈투어,3,10,3,55,459,4.3,2.2,1400,14.3,38,50.7,57.2,0,0,1,0,0,1,1,0,0
케이블레이드,4,7,3,51,469,175.8,20.5,1400,13.8,37.1,49.8,56.2,0,0,0,0,0,1,1,0,0
금성차밍,5,11,4,57,525,12.4,1.9,1400,13.9,37.8,50.8,57.3,0,0,0,0,1,0,1,0,0
어메이징퀸,6,8,4,55,475,7.5,1.9,1400,13.9,38,50.7,57.2,0,0,0,0,0,1,1,0,0
스피어건,7,9,3,57,468,11.6,3.7,1400,13.9,37.7,50.4,56.9,0,0,0,0,1,0,1,0,0
소중한기억,8,5,3,57,482,35.4,10.1,1400,14.2,37.8,50.4,56.9,0,0,0,1,0,0,1,0,0
베가킹,9,4,4,57,430,85.5,12.9,1400,14.6,38.4,51,57.4,0,0,0,0,1,0,1,0,0
으뜸이루리,10,13,5,57,486,577,26.5,1400,14.7,38.7,51.3,57.8,0,0,0,0,1,0,1,0,0
호크아리랑,11,12,5,55,491,577,19.2,1400,13.9,37.4,50,56.5,0,0,0,0,0,1,1,0,0
독도사랑,12,6,4,55,519,167.8,37.5,1400,14.6,38.8,51.5,58.1,0,0,0,0,0,1,1,0,0
퍼지퀸,13,1,3,55,481,23.1,2.6,1400,14.2,37.4,50,56.5,0,0,0,0,0,1,1,0,0
럭키바우,14,3,3,57,459,230.8,50.5,1400,13.8,37.1,49.8,56.4,0,0,0,1,0,0,1,0,0
서브에이스,1,3,3,55,454,2.4,1.4,1700,14.3,64.6,72.5,80,1,1,1,0,0,1,1,0,0
고고고,2,1,3,57,509,59.1,6.7,1700,15,65.8,73.5,80.8,0,1,1,0,1,0,1,0,0
호크의영광,3,12,5,57,480,30.4,4.9,1700,14.9,66.1,73.7,81.2,0,0,1,1,0,0,1,0,0
블랙킹,4,2,4,57,466,140.6,7.2,1700,14.6,65,72.8,80.4,0,0,0,0,1,0,1,0,0
고웰,5,6,4,57,474,1.8,1.6,1700,14.6,65.4,73.1,80.6,0,0,0,0,1,0,1,0,0
스피드댄서,6,4,4,55,459,105.2,8.9,1700,15.3,66.2,73.8,81.2,0,0,0,0,0,1,1,0,0
이스머스,7,7,3,57,462,21.4,1,1700,14.5,64.9,72.6,80.2,0,0,0,1,0,0,1,0,0
에이원킹,8,11,5,57,484,79.3,8.5,1700,15.3,66.3,74.2,81.5,0,0,0,0,1,0,1,0,0
스피드가이,9,10,3,57,478,81.3,5.3,1700,14.9,65.8,73.5,81.1,0,0,0,0,1,0,1,0,0
런던히트,10,8,4,55,490,7.9,2.5,1700,14.6,65.3,73.2,80.8,0,0,0,0,0,1,1,0,0
라이드맨,11,9,4,57,489,71.3,10.1,1700,15.2,65.9,73.8,81.5,0,0,0,1,0,0,1,0,0
공작왕,12,5,4,57,504,219.4,32.2,1700,16,67,74.9,82.4,0,0,0,1,0,0,1,0,0
라온스페셜,1,6,4,54,448,2.6,2.9,1200,14.1,25.4,37.5,43.8,1,1,1,0,0,1,1,0,0
런던액티브,2,1,3,54,485,4.3,2,1200,13.5,24.2,36.3,42.4,0,1,1,0,0,1,1,0,0
해피삭스,3,8,3,54.5,469,3.7,1.3,1200,13.8,24.7,37.1,43.3,0,0,1,0,0,1,1,0,0
신부,4,12,5,56,532,28.8,7.9,1200,13.5,24.5,36.5,42.6,0,0,0,0,0,1,1,0,0
백랑,5,10,3,54.5,499,59.8,6.6,1200,13.5,24.2,36.2,42.3,0,0,0,0,0,1,1,0,0
쏘아라바바,6,11,3,53.5,427,47.5,11.5,1200,14.8,26,38.1,44.1,0,0,0,0,0,1,1,0,0
에스테이크,7,5,3,55.5,458,16.4,2.6,1200,13.8,24.7,36.7,42.9,0,0,0,0,0,1,1,0,0
천향국색,8,7,4,53,468,104.1,14.5,1200,13.9,25,37.3,43.5,0,0,0,0,0,1,1,0,0
울트라애니,9,3,4,53.5,463,44.1,4.6,1200,13.7,24.5,36.5,42.6,0,0,0,0,0,1,1,0,0
하루온,10,14,4,53.5,480,18.6,2.7,1200,14,25,37.4,43.6,0,0,0,0,0,1,1,0,0
안양호랑이,11,13,4,55,481,15.6,2.5,1200,13.7,24.7,37.4,43.8,0,0,0,0,0,1,1,0,0
해랑,12,9,5,53.5,489,100.7,13.3,1200,14,25,37.4,43.5,0,0,0,0,0,1,1,0,0
황금파워,13,2,3,54,486,15,5.6,1200,14.2,25.7,38,44.1,0,0,0,0,0,1,1,0,0
해피하와이,14,4,5,52,488,125.1,15,1200,14,25,37.1,43.3,0,0,0,0,0,1,1,0,0
티케이보이,1,12,3,55,518,3.4,1.4,1300,14,30.7,42.9,49.3,1,1,1,0,1,0,1,0,0
퍼펙트파워,2,11,4,55.5,501,19.8,2.2,1300,13.4,30,42.2,48.3,0,1,1,1,0,0,1,0,0
스팟플래터,3,4,3,55,490,4.1,1.5,1300,13.3,29.6,41.8,48.2,0,0,1,0,1,0,1,0,0
에너자이저,4,14,3,56,477,3,1.8,1300,14.8,31.5,43.4,49.6,0,0,0,0,1,0,1,0,0
와일드킹덤,5,9,4,57,547,12.6,4.4,1300,13.4,30.2,42.6,49,0,0,0,0,1,0,1,0,0
천지울림,6,1,4,54,479,15.9,4.8,1300,13.4,30.2,42.7,49.2,0,0,0,1,0,0,1,0,0
큐피드비상,7,8,4,53,463,13.1,2.7,1300,13.3,29.8,42.2,48.7,0,0,0,0,0,1,1,0,0
피어나다,8,7,4,52,460,79.4,14.4,1300,13.4,30,42.3,48.9,0,0,0,0,0,1,1,0,0
서울크라운,9,3,4,55,506,153.1,28.3,1300,13.3,29.6,41.8,48.2,0,0,0,0,1,0,1,0,0
킹칸모르,10,13,4,56.5,501,27.8,3.8,1300,13.8,30.7,43,49.3,0,0,0,0,1,0,1,0,0
베스트투어,11,10,4,54,485,486,11.7,1300,13.9,31.1,43.5,49.9,0,0,0,0,1,0,1,0,0
최강매직,12,2,5,52.5,434,195.1,11.2,1300,13.4,30.4,43,49.5,0,0,0,1,0,0,1,0,0
대마지풍,13,6,5,52,468,19.9,31.8,1300,14,30.9,43.3,49.8,0,0,0,1,0,0,1,0,0
라온더파이터,1,2,3,57.5,477,1.2,1.2,1400,13.4,36.2,48.4,54.5,1,1,1,0,1,0,1,0,0
라피도아레스,2,4,4,52,545,35.3,3.5,1400,13.7,36.4,48.7,55,0,1,1,0,0,1,1,0,0
천지여걸,3,12,4,54,486,15.1,2.1,1400,13.8,37,49.4,55.7,0,0,1,0,0,1,1,0,0
전정사금,4,11,4,51.5,515,30.8,3.8,1400,13.9,37.8,50.4,56.6,0,0,0,0,0,1,1,0,0
비평,5,6,5,57,503,46,3.1,1400,14.8,38.6,50.8,57,0,0,0,0,1,0,1,0,0
스트롱퀸,6,7,4,52,522,21.4,3.6,1400,14.8,38.9,51.3,57.4,0,0,0,0,0,1,1,0,0
스토미,7,13,6,53.5,503,471.3,29.3,1400,14.1,37.9,50.3,56.6,0,0,0,0,1,0,1,0,0
교룡득수,8,5,4,53,513,54.1,5.6,1400,13.7,36.4,48.8,55.2,0,0,0,0,1,0,1,0,0
레이디켈리,9,3,4,53.5,516,26.3,5.3,1400,13.9,36.8,49.1,55.3,0,0,0,0,0,1,1,0,0
더드림,10,10,4,52.5,484,7.8,2,1400,13.8,36.8,49.1,55.4,0,0,0,1,0,0,1,0,0
탑뮤직,11,14,5,53,467,85.1,9.3,1400,14.8,39.4,51.8,57.9,0,0,0,1,0,0,1,0,0
이스트챔프,12,1,4,53,459,121.7,9.4,1400,14,37.2,49.5,55.7,0,0,0,0,1,0,1,0,0
킹오브선데이,13,9,5,51,485,101.6,10.4,1400,13.9,37.4,49.9,56.1,0,0,0,0,1,0,1,0,0
타우러스,14,8,6,56,506,301.3,26.3,1400,14.5,38.6,50.8,57.1,0,0,0,0,1,0,1,0,0
골든서비스,1,8,4,58,510,2.3,1,1700,14.5,64.6,72.6,79.9,1,1,1,1,0,0,0,1,0
은어축제,2,6,4,54,497,4.8,2.3,1700,14,64.2,72.3,79.5,0,1,1,0,1,0,0,1,0
풀부스터,3,7,4,57,467,9.2,4,1700,14.3,64.5,72.4,79.6,0,0,1,0,1,0,0,1,0
히든삭스,4,3,4,56,499,11.9,5.8,1700,14.6,64.9,72.9,80.2,0,0,0,0,1,0,0,1,0
켄터키망치,5,1,4,54,475,10.6,3.2,1700,14.4,64.6,72.6,79.8,0,0,0,1,0,0,0,1,0
천년의비,6,9,5,56,479,27.9,2.8,1700,15.1,65,72.9,80.3,0,0,0,0,0,1,0,1,0
정문에이스,7,10,4,56,492,8.8,4.5,1700,15.3,65.5,73.6,80.8,0,0,0,0,1,0,0,1,0
아르폰스,8,11,5,54,468,11.7,3,1700,14.6,64.9,72.9,80.3,0,0,0,0,1,0,0,1,0
엉클벨,9,2,4,57,484,34,8.5,1700,14.9,65.3,73.3,80.6,0,0,0,1,0,0,0,1,0
퍼스트드림,10,12,4,54,508,295.3,36.9,1700,14.9,65.5,73.5,80.8,0,0,0,0,1,0,0,1,0
문학의전사,11,4,5,56,517,17.1,9.1,1700,15.3,65.4,73.3,80.7,0,0,0,0,1,0,0,1,0
장산미사일,1,7,3,57,494,1.3,1.3,1800,14.2,69.8,77.6,85.3,1,1,1,1,0,0,1,0,0
옥룡,2,2,4,55,475,134.6,3.5,1800,14,69.3,77.3,84.9,0,1,1,1,0,0,1,0,0
원더풀인디언,3,6,5,54,499,24.7,5.3,1800,14.3,70.4,78.2,85.8,0,0,1,1,0,0,1,0,0
새내아이린,4,8,4,56,477,3.3,1.6,1800,14,69.7,77.6,85.2,0,0,0,0,0,1,1,0,0
절예,5,9,4,52,503,17.1,1.8,1800,14.3,70.4,78.3,85.8,0,0,0,0,0,1,1,0,0
인천스피드,6,5,5,57,499,79.5,5.3,1800,14.7,71.5,79,86.1,0,0,0,1,0,0,1,0,0
돌격앞으로,7,3,5,55,482,71,2.3,1800,14.1,70,77.8,85.5,0,0,0,0,0,1,1,0,0
호프킹덤,8,4,5,54,530,61.1,26.9,1800,14.6,70.6,78.4,86,0,0,0,1,0,0,1,0,0
선포레,9,12,4,54,475,124.5,15,1800,14.9,71.7,79.3,86.6,0,0,0,1,0,0,1,0,0
문학럭키,10,1,3,54,422,112.2,8,1800,15.1,71.9,79.8,87.1,0,0,0,1,0,0,1,0,0
신의열매,11,11,4,54,501,728,6.3,1800,14.4,69.3,77.3,85,0,0,0,1,0,0,1,0,0
글라디아토레에이,12,10,5,54,487,270.4,11.8,1800,14.2,70.1,78.1,85.6,0,0,0,0,1,0,1,0,0
디케이마루,13,13,4,54,447,535.7,27.8,1800,14.8,70.4,78.2,85.8,0,0,0,0,1,0,1,0,0
마하걸,14,14,4,52,482,143.4,6.1,1800,15.5,72.6,80.6,88.1,0,0,0,0,0,1,1,0,0
라이드럭키,1,5,4,53,491,2.4,1.7,1200,13.4,24,35.7,41.8,1,1,1,1,0,0,1,0,0
케이톱킹,2,11,4,54,496,5.1,2.3,1200,13.1,23.9,35.6,41.6,0,1,1,0,1,0,1,0,0
원더풀딕시,3,14,5,53,520,56.6,19.9,1200,13.5,24.2,35.9,41.9,0,0,1,0,1,0,1,0,0
금로열,4,12,5,52,453,26.1,3,1200,13.9,24.8,36.3,42.3,0,0,0,0,1,0,1,0,0
영화즈플라잉,5,10,5,52,494,3.6,2,1200,13.1,23.7,35.4,41.5,0,0,0,0,0,1,1,0,0
블루파이어,6,8,5,52,520,8.8,3.3,1200,14.1,24.7,36.2,42.1,0,0,0,1,0,0,1,0,0
스트라이드업,7,4,5,51,508,34,3.2,1200,14.2,25.2,36.9,43,0,0,0,1,0,0,1,0,0
이스트킹덤,8,1,6,57,519,55.1,11.9,1200,13.9,24.8,36.6,42.7,0,0,0,0,1,0,1,0,0
트라이선더,9,7,5,58,480,189.2,12.6,1200,14.2,25.4,37.1,43.1,0,0,0,1,0,0,1,0,0
마이티럭,10,6,5,52,477,122.9,12.5,1200,13.6,24.5,36.6,42.9,0,0,0,0,0,1,1,0,0
메니챔프,11,13,4,53,459,10.5,1.4,1200,13.8,24.3,36.1,42.1,0,0,0,0,1,0,1,0,0
티아고터치,12,2,6,56,463,49.5,4.6,1200,13.7,24.5,36.2,42.3,0,0,0,0,1,0,1,0,0
댄싱블레이드,13,3,6,53.5,461,150.8,35.8,1200,14.4,25.6,37.6,43.8,0,0,0,0,0,1,1,0,0
찰리스타일,1,10,4,52,535,7.6,2.1,1200,13.3,23.7,35,41,1,1,1,0,1,0,1,0,0
메니히어로,2,8,4,52,504,2.9,1.6,1200,13.3,23.5,34.6,40.5,0,1,1,0,1,0,1,0,0
플로리다파워,3,14,5,52,497,7,6.9,1200,13.8,24.5,36.1,42.1,0,0,1,0,0,1,1,0,0
정조의꿈,4,1,5,53.5,470,11.7,4.2,1200,13.3,23.5,34.6,40.6,0,0,0,1,0,0,1,0,0
팔팔빅토리,5,12,6,52,507,9999.9,23.7,1200,14,24.9,36.5,42.5,0,0,0,1,0,0,1,0,0
마크스토리,6,5,4,55,481,2.7,1.4,1200,13.6,24.3,36,41.9,0,0,0,1,0,0,1,0,0
대박행진,7,9,5,52,435,35.4,12.5,1200,14.3,25.5,37.2,43.1,0,0,0,0,0,1,1,0,0
정상스타,8,7,5,51,485,42.6,7.6,1200,13.4,24,35.3,41.3,0,0,0,0,0,1,1,0,0
천마,9,2,10,54.5,459,181,26.4,1200,14.4,25.2,36.8,43,0,0,0,1,0,0,1,0,0
피닉스선,10,4,8,55.5,483,19.4,3.2,1200,14.1,24.5,35.9,41.9,0,0,0,1,0,0,1,0,0
구름왕자,11,11,5,52,474,3620.4,8.4,1200,14.1,24.8,36.6,42.8,0,0,0,0,1,0,1,0,0
레드블레이드,12,6,5,56,503,9999.9,19.1,1200,14.2,25.3,37.1,43.1,0,0,0,1,0,0,1,0,0
문학아리아리,13,3,5,57.5,493,74.3,2.2,1200,13.5,24,35.3,41.4,0,0,0,0,1,0,1,0,0
마이호크,14,13,5,53.5,507,16.7,3.2,1200,13.2,23.4,34.6,40.5,0,0,0,0,1,0,1,0,0
댄싱위드유,1,1,3,55,446,4,1.5,1200,13.8,24.7,36.8,43.1,1,1,1,0,0,1,0,0,1
골든찬스,2,4,3,55,518,1.6,1,1200,13.5,24.3,36.1,42.3,0,1,1,0,0,1,0,0,1
최강퀸,3,14,3,55,485,56.2,4.8,1200,13.8,24.5,36.4,42.5,0,0,1,0,0,1,0,0,1
그린짱,4,8,3,55,448,10.9,3.6,1200,14.2,25.3,37.1,43.1,0,0,0,0,0,1,0,0,1
팬시팬츠,5,3,3,55,431,18.2,2.5,1200,13.7,24.5,36.4,42.6,0,0,0,0,0,1,0,0,1
세명나래,6,10,3,55,477,6.6,2.9,1200,14.2,26,38.6,44.8,0,0,0,0,0,1,0,0,1
천마여제,7,2,4,55,470,51.6,7.2,1200,14.5,25.9,38.3,44.8,0,0,0,0,0,1,0,0,1
로스트워,8,12,3,55,451,98.1,45.1,1200,14.4,26.1,38.7,44.7,0,0,0,0,0,1,0,0,1
미스스피드,9,6,3,55,441,173.4,22.1,1200,14,25.3,37.7,44,0,0,0,0,0,1,0,0,1
삼애락,10,9,4,55,455,72.5,10.9,1200,13.9,25.2,37.2,43.3,0,0,0,0,0,1,0,0,1
호크퀸,11,11,3,55,442,67.6,21.8,1200,14.3,25.7,38,44.3,0,0,0,0,0,1,0,0,1
서울달빛,12,7,3,55,436,173.4,50.6,1200,15.8,27,39,45.4,0,0,0,0,0,1,0,0,1
스마트오피서,1,14,3,55,472,2.4,1.5,1200,14.5,25.2,37.1,43.2,1,1,1,0,0,1,0,0,1
비봉마루,2,1,4,51,492,32,2.5,1200,13.5,24.2,35.7,41.9,0,1,1,0,0,1,0,0,1
럭키전사,3,2,3,57,502,111.5,17.7,1200,13.8,24.3,36,42.1,0,0,1,0,1,0,0,0,1
참일호,4,11,4,55,471,2,1.3,1200,13.8,24.7,36.9,43.1,0,0,0,0,0,1,0,0,1
베스퍼,5,10,3,55,486,39.8,6.7,1200,14.8,25.8,37.9,44.3,0,0,0,0,0,1,0,0,1
티나,6,7,3,55,479,150.1,15,1200,14.4,25.6,37.8,44.1,0,0,0,0,0,1,0,0,1
더블테이크,7,6,3,55,453,16.8,1.7,1200,14.6,25.9,37.9,44.3,0,0,0,0,0,1,0,0,1
오로라로드,8,8,3,55,423,124.4,4.3,1200,13.7,24.5,36.4,42.8,0,0,0,0,0,1,0,0,1
글로벌스톰,9,9,3,57,473,23.7,2.5,1200,13.8,24.9,37.2,43.8,0,0,0,1,0,0,0,0,1
해피스마티,10,4,3,57,507,59.1,8.5,1200,14.1,25.3,37.7,44.1,0,0,0,0,1,0,0,0,1
쏘아라보아,11,12,3,57,494,258.4,131.5,1200,14.8,26.5,38.8,45.3,0,0,0,0,1,0,0,0,1
베스트빅뱅,12,5,3,57,458,191.9,120,1200,14.5,25.9,38.2,44.7,0,0,0,1,0,0,0,0,1
미스캠프,13,13,3,55,462,8,4.6,1200,13.9,24.7,36.4,42.6,0,0,0,0,0,1,0,0,1
댄스머신,14,3,3,57,456,151.8,16.1,1200,14.1,25.3,37.4,44,0,0,0,1,0,0,0,0,1
글로벌영웅,1,7,3,57,477,1.7,1.1,1300,13.5,30.3,42.7,49.2,1,1,1,0,1,0,0,0,1
논스톱기상,2,9,3,57,487,13.5,1.3,1300,13.5,30.6,43.1,49.5,0,1,1,0,1,0,0,0,1
알짜,3,4,4,57,477,16.5,4,1300,13.8,30.9,43.4,49.8,0,0,1,0,1,0,0,0,1
원더풀케이,4,2,3,57,437,6.6,1.9,1300,13.3,29.8,42.2,48.8,0,0,0,0,1,0,0,0,1
워리어선더,5,10,4,57,492,236.7,32.9,1300,13.1,29.3,41.8,48.5,0,0,0,1,0,0,0,0,1
밀레니엄파워,6,13,4,57,496,19.8,7.3,1300,14.3,31.4,43.5,49.7,0,0,0,0,1,0,0,0,1
좋은사이,7,5,3,57,452,19.6,2.7,1300,14.1,31.2,43.5,49.8,0,0,0,0,1,0,0,0,1
원지,8,3,4,57,481,8.4,3.2,1300,13.4,30,42.2,48.8,0,0,0,1,0,0,0,0,1
금세다,9,14,3,57,471,168.5,23.4,1300,14.5,31.6,43.9,50.3,0,0,0,1,0,0,0,0,1
스마트전사,10,11,3,57,475,254.9,35.7,1300,13.5,30,42.2,48.7,0,0,0,1,0,0,0,0,1
베스트마루,11,8,3,57,466,254.9,22.4,1300,13.5,30.2,43.5,50.8,0,0,0,0,1,0,0,0,1
빅리치,12,12,3,57,492,11.1,4,1300,13,29.4,41.9,48.5,0,0,0,1,0,0,0,0,1
원더풀화성,13,1,3,57,489,29.5,12.5,1300,14.6,32,45.2,52.2,0,0,0,0,1,0,0,0,1
원더풀조이,1,5,3,57,474,2.8,1.5,1400,13.7,36.4,49.3,55.6,1,1,1,1,0,0,1,0,0
벌말대장,2,3,3,57,457,2,1,1400,14.1,36.4,49,55.3,0,1,1,0,1,0,1,0,0
큐피드코리아,3,10,4,57,472,16.9,1.8,1400,13.5,35.8,48.3,54.7,0,0,1,1,0,0,1,0,0
원더풀니키야,4,14,4,55,460,13.4,4.9,1400,13.5,36,48.6,55,0,0,0,0,0,1,1,0,0
라스트보스,5,4,3,53,481,7.6,3.6,1400,14,36.9,49.6,56,0,0,0,0,1,0,1,0,0
고어헤드,6,13,4,55,471,67,11.2,1400,14.2,37.9,50.7,57.2,0,0,0,0,0,1,1,0,0
세명햇살,7,1,3,55,468,17.4,2.2,1400,13.5,36,48.7,55.2,0,0,0,0,0,1,1,0,0
파워프라이드,8,8,5,57,464,127,21.5,1400,14,37.1,49.7,56.1,0,0,0,1,0,0,1,0,0
머니강자,9,11,4,57,485,195.1,28.9,1400,14,37.2,50.1,56.6,0,0,0,0,1,0,1,0,0
센아이,10,12,3,57,516,166.2,29.1,1400,14.3,37.6,50.3,56.9,0,0,0,0,1,0,1,0,0
컬러즈온리,11,6,4,55,453,87.7,22.3,1400,13.6,36.3,49,55.5,0,0,0,0,0,1,1,0,0
로열천지,12,2,4,57,541,166.2,31.9,1400,14.1,36.8,49.6,56.1,0,0,0,1,0,0,1,0,0
월드특급,13,7,4,57,479,146.3,5,1400,14.7,38.6,51.2,57.7,0,0,0,1,0,0,1,0,0
파이널에이스,14,9,4,55,485,79.4,14.3,1400,13.4,35.7,48.2,54.7,0,0,0,0,0,1,1,0,0
명진데이,1,3,3,56.5,434,2.4,1.1,1400,14.4,37.3,49.6,55.9,1,1,1,0,1,0,1,0,0
야호골든캣,2,11,4,57,494,3.1,1.3,1400,13.7,36.3,48.4,54.7,0,1,1,0,1,0,1,0,0
에이피파텍,3,8,4,55.5,478,15.1,3.4,1400,14.1,36.7,48.8,55,0,0,1,0,1,0,1,0,0
원더풀하트,4,10,4,55.5,515,4.4,2,1400,13.4,35.7,47.7,54,0,0,0,0,0,1,1,0,0
선파이팅,5,6,4,51,477,132.8,19.6,1400,14,37,49.4,55.7,0,0,0,0,0,1,1,0,0
럭키마이더스,6,7,5,56.5,477,69.6,15.3,1400,14,36.7,49.1,55.3,0,0,0,0,1,0,1,0,0
골디락스,7,9,4,55.5,538,15,2.4,1400,14.6,37.8,50,56.4,0,0,0,0,1,0,1,0,0
알찬누리,8,4,4,54,483,22.6,2.4,1400,13.7,36.3,48.5,54.8,0,0,0,1,0,0,1,0,0
트루팀버,9,12,7,52,485,46.3,19.4,1400,14.2,37.1,49.6,56.1,0,0,0,0,0,1,1,0,0
대용왕,10,2,5,53.5,467,67.4,15.5,1400,14.3,37.7,50,56.5,0,0,0,1,0,0,1,0,0
와니케이,11,5,6,52,466,30.3,5.3,1400,13.7,36.6,48.8,55,0,0,0,0,0,1,1,0,0
기로,12,1,5,52,443,81.4,42.3,1400,13.9,37.5,50.1,56.5,0,0,0,0,0,1,1,0,0
문학문,1,2,3,55,488,3.7,1,1200,13.6,24.6,36.6,42.9,1,1,1,0,1,0,1,0,0
최강블레이드,2,8,3,52,475,5.8,1.7,1200,13.1,24,36.1,42.5,0,1,1,1,0,0,1,0,0
퀴클리선,3,10,3,55.5,518,3.8,1.8,1200,13.1,24,36.1,42.5,0,0,1,0,1,0,1,0,0
두손장군,4,9,3,52,528,25.4,3.4,1200,13.8,24.8,37.4,43.6,0,0,0,0,1,0,1,0,0
와일들리로맨틱,5,5,3,57.5,457,2.5,1.3,1200,13.4,24.2,36.4,42.8,0,0,0,0,1,0,1,0,0
